split,filename,classe,pixel_mean,pixel_std,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
train,COVID-1361.png,COVID,57.6884,73.1013,140.1122,10.8853,0.362177,2804.433
train,COVID-1363.png,COVID,51.4697,70.5532,139.7757,10.8457,0.315086,2653.7485
train,COVID-1364.png,COVID,37.431,60.2555,140.2996,10.8691,0.205221,1729.0105
train,COVID-1365.png,COVID,55.6915,73.078,138.4353,10.7997,0.351719,2435.1766
train,COVID-1366.png,COVID,32.1469,55.0176,143.4478,10.9329,0.160088,1509.0713
train,COVID-1368.png,COVID,56.5057,72.9499,140.347,10.8463,0.35258,2658.1375
train,COVID-137.png,COVID,31.424,54.1326,141.7861,10.9292,0.15662,1498.3618
train,COVID-1371.png,COVID,35.9423,59.2657,140.0762,10.924,0.193711,2052.5014
train,COVID-1372.png,COVID,33.0547,55.4784,139.5735,10.8702,0.172369,1421.9824
train,COVID-1374.png,COVID,41.9194,64.5317,141.9538,10.9413,0.236451,2176.0485
train,COVID-1375.png,COVID,32.5417,54.0428,138.673,10.9316,0.16917,1460.442
train,COVID-1377.png,COVID,48.5064,69.2674,139.7042,10.8267,0.292368,2226.5255
train,COVID-1378.png,COVID,30.1541,52.9076,140.301,10.8836,0.148902,1421.3399
train,COVID-138.png,COVID,42.7366,64.2901,138.3213,10.8851,0.249941,1920.9671
train,COVID-1382.png,COVID,49.6911,70.0328,141.1898,10.8487,0.298006,2587.3636
train,COVID-1383.png,COVID,30.1664,52.6671,138.0357,10.9486,0.151218,1449.8846
train,COVID-1384.png,COVID,68.2325,78.0532,138.3498,10.756,0.450465,2872.7381
train,COVID-1385.png,COVID,28.9311,50.5943,139.3299,10.9478,0.140077,1327.1865
train,COVID-1387.png,COVID,39.5557,62.6768,140.1832,10.9219,0.221519,2289.7764
train,COVID-1388.png,COVID,31.8954,54.8006,142.6909,10.8901,0.159372,1498.2859
train,COVID-1390.png,COVID,45.8922,67.4806,141.2786,10.8327,0.268767,2301.8445
train,COVID-1391.png,COVID,48.8598,67.8209,140.9124,10.7981,0.292525,2191.0601
train,COVID-1393.png,COVID,45.0382,66.4723,137.2849,10.8619,0.270333,2570.1151
train,COVID-1394.png,COVID,48.6897,67.0506,137.2369,10.8344,0.299482,2171.8087
train,COVID-1396.png,COVID,46.0363,68.3327,142.0168,10.8447,0.268286,2411.8425
train,COVID-1399.png,COVID,55.7641,72.5745,141.4641,10.8259,0.343989,2259.3399
train,COVID-14.png,COVID,46.2468,65.8411,136.2764,10.8969,0.281943,2090.694
train,COVID-1405.png,COVID,61.0166,73.9136,138.0269,10.7546,0.394917,2469.0063
train,COVID-1409.png,COVID,47.4512,66.7421,139.3047,10.855,0.284907,2033.0754
train,COVID-141.png,COVID,35.0682,58.2488,142.5828,10.8784,0.183667,1685.7146
train,COVID-1412.png,COVID,37.2166,59.1668,140.9985,10.9132,0.202201,1689.3979
train,COVID-1414.png,COVID,39.7332,61.4044,141.4567,10.8926,0.220892,1661.8487
train,COVID-1415.png,COVID,39.5347,61.7769,142.4195,10.9255,0.21757,1869.2846
train,COVID-1417.png,COVID,57.2757,74.0706,140.5665,10.8087,0.358106,2775.7662
train,COVID-1418.png,COVID,41.759,63.9105,142.192,10.8671,0.235232,2064.0553
train,COVID-142.png,COVID,35.7228,56.51,139.1781,10.9476,0.193208,1361.3236
train,COVID-1420.png,COVID,42.8734,64.9544,141.8388,10.9164,0.244091,2215.6003
train,COVID-1421.png,COVID,45.9891,66.8722,142.4758,10.9055,0.266652,2236.9578
train,COVID-1424.png,COVID,41.4872,63.8448,142.9005,10.9,0.23172,1960.4798
train,COVID-1426.png,COVID,47.929,68.6709,139.5415,10.8206,0.288285,2269.2117
train,COVID-1427.png,COVID,49.4772,68.7568,141.0541,10.832,0.296764,2335.5028
train,COVID-1429.png,COVID,59.8852,74.7844,141.6275,10.8127,0.37513,2635.5149
train,COVID-1432.png,COVID,63.3195,76.9497,138.7354,10.777,0.410622,3065.3339
train,COVID-1433.png,COVID,49.8542,68.9832,141.0141,10.83,0.299762,2337.9782
train,COVID-1435.png,COVID,63.6452,76.701,137.3488,10.7191,0.41796,3123.9943
train,COVID-1436.png,COVID,53.9417,70.2048,137.7316,10.8941,0.339392,2653.7658
train,COVID-1438.png,COVID,56.1541,73.0852,140.0732,10.803,0.350824,2846.7081
train,COVID-1439.png,COVID,43.0072,64.6481,143.841,10.9012,0.241507,2304.6192
train,COVID-144.png,COVID,55.0601,70.5194,136.6084,10.7995,0.351808,1914.1781
train,COVID-1441.png,COVID,42.9868,65.0445,138.1504,10.8675,0.252346,2083.5837
train,COVID-1442.png,COVID,47.9158,68.5703,141.1753,10.8286,0.284527,2152.5765
train,COVID-1444.png,COVID,56.486,71.6594,141.4708,10.8068,0.349593,2258.2521
train,COVID-1445.png,COVID,44.6899,65.8261,138.1678,10.8771,0.265635,1957.8586
train,COVID-1447.png,COVID,44.202,65.8946,139.9412,10.8921,0.258118,2223.3078
train,COVID-145.png,COVID,40.2729,62.083,140.1856,10.8763,0.227335,1823.3905
train,COVID-1450.png,COVID,34.1757,56.3654,136.4405,10.9281,0.185222,1903.1701
train,COVID-1451.png,COVID,49.8427,68.7828,137.4218,10.8409,0.308117,2161.7523
train,COVID-1453.png,COVID,51.2237,70.7731,141.2782,10.8539,0.309527,2677.7904
train,COVID-1454.png,COVID,45.2031,65.9721,138.2815,10.8476,0.269594,1976.0156
train,COVID-1456.png,COVID,58.5641,73.8677,141.6619,10.7932,0.365029,3197.6441
train,COVID-1457.png,COVID,37.8329,60.7365,141.1253,10.9197,0.206698,1826.4812
train,COVID-1459.png,COVID,45.5132,67.7594,141.9095,10.8722,0.264359,2493.5737
train,COVID-146.png,COVID,37.7184,60.4635,140.4617,10.9226,0.206855,1774.5443
train,COVID-1460.png,COVID,33.5709,56.4906,141.9722,10.9039,0.17294,1730.8064
train,COVID-1462.png,COVID,69.7088,78.4247,138.6167,10.6953,0.461326,3174.115
train,COVID-1463.png,COVID,33.7707,56.4002,140.8339,10.925,0.175859,1515.6384
train,COVID-1464.png,COVID,36.2801,59.2817,142.7172,10.9096,0.192481,1817.2054
train,COVID-1465.png,COVID,35.2003,58.3308,142.2687,10.9004,0.184976,1698.8673
train,COVID-1467.png,COVID,62.4801,76.5849,138.05,10.7676,0.406282,2841.0906
train,COVID-1468.png,COVID,27.7715,49.1018,138.4477,10.9471,0.131956,1234.2357
train,COVID-147.png,COVID,58.7772,74.2954,142.147,10.8175,0.365186,2234.6826
train,COVID-1470.png,COVID,40.3214,63.028,140.2525,10.9157,0.227358,2166.7042
train,COVID-1471.png,COVID,35.9667,59.561,142.2985,10.9143,0.19068,1702.0404
train,COVID-1473.png,COVID,65.3055,76.7968,139.0446,10.7739,0.425129,3146.3837
train,COVID-1474.png,COVID,46.0341,66.2244,139.2812,10.8216,0.274113,2059.6856
train,COVID-1476.png,COVID,49.85,68.3752,136.8171,10.8703,0.309493,2638.2332
train,COVID-1477.png,COVID,58.4662,75.3118,139.524,10.7451,0.370566,2682.6389
train,COVID-1479.png,COVID,55.0122,72.5049,138.2774,10.7769,0.346942,2985.4756
train,COVID-148.png,COVID,39.4498,61.4551,142.0532,10.8345,0.218074,1830.8743
train,COVID-1480.png,COVID,47.1733,67.2855,140.5707,10.8727,0.279885,2354.366
train,COVID-1482.png,COVID,58.7047,75.0835,138.5065,10.7627,0.375298,2624.5405
train,COVID-1483.png,COVID,39.56,61.67,140.2434,10.8898,0.221642,2128.955
train,COVID-1484.png,COVID,39.3877,60.3465,138.7215,10.8703,0.223051,1724.3422
train,COVID-1485.png,COVID,59.0922,74.5835,143.2638,10.7226,0.36494,3023.7018
train,COVID-1486.png,COVID,44.0205,65.0278,138.2954,10.8896,0.260042,2037.7941
train,COVID-1487.png,COVID,50.1997,67.5839,136.6698,10.8456,0.312771,1805.4762
train,COVID-1489.png,COVID,28.3992,50.4589,140.0842,10.9237,0.1353,1246.2883
train,COVID-149.png,COVID,36.9411,59.3178,140.7595,10.8869,0.200613,1917.5687
train,COVID-1491.png,COVID,64.1297,76.7871,140.0365,10.8086,0.412613,2653.5778
train,COVID-1492.png,COVID,36.9907,59.1109,142.5947,10.8994,0.198119,1734.1243
train,COVID-1493.png,COVID,33.8092,56.0031,139.5699,10.9201,0.177917,1484.1614
train,COVID-1494.png,COVID,54.8435,73.0765,142.473,10.7974,0.334504,2672.2704
train,COVID-1496.png,COVID,41.3592,62.7084,137.9913,10.8629,0.239885,1827.714
train,COVID-1497.png,COVID,55.6968,73.2483,143.3351,10.8447,0.338531,3178.2572
train,COVID-1498.png,COVID,31.5589,53.7659,141.2075,10.9443,0.158253,1366.0568
train,COVID-1499.png,COVID,37.5413,60.6128,144.369,10.8796,0.199729,1947.2548
train,COVID-15.png,COVID,50.6612,70.095,142.1346,10.84,0.303296,2724.0679
train,COVID-150.png,COVID,46.2666,67.3537,141.569,10.8621,0.270869,2122.3033
train,COVID-1500.png,COVID,42.7714,63.9121,138.8741,10.8331,0.249438,1845.3051
train,COVID-1501.png,COVID,33.3724,55.9952,140.6848,10.877,0.173298,1765.1682
train,COVID-1502.png,COVID,32.2183,55.3432,142.1701,10.9329,0.162191,1344.1237
train,COVID-1503.png,COVID,61.9188,75.922,141.857,10.7396,0.390331,2996.2328
train,COVID-1504.png,COVID,46.6093,66.3707,140.6058,10.86,0.275534,2219.0431
train,COVID-1506.png,COVID,53.5325,71.5745,137.3177,10.8085,0.337714,2881.089
train,COVID-1509.png,COVID,45.4659,67.1759,140.4521,10.8548,0.267066,2246.2974
train,COVID-151.png,COVID,56.9771,73.9532,141.1972,10.7736,0.354258,2525.8593
train,COVID-1510.png,COVID,41.4747,63.5223,141.3554,10.8596,0.234606,1775.0913
train,COVID-1513.png,COVID,41.9941,63.6453,138.7884,10.829,0.243554,1930.1626
train,COVID-1514.png,COVID,55.6097,72.9702,141.3681,10.7567,0.343408,2520.7502
train,COVID-1515.png,COVID,46.6516,67.9387,142.2675,10.8584,0.27238,2431.4315
train,COVID-1517.png,COVID,54.6137,71.0325,138.3137,10.7851,0.343676,2313.3771
train,COVID-1518.png,COVID,37.4659,60.6722,141.2071,10.8804,0.203991,1987.214
train,COVID-152.png,COVID,38.073,60.7288,143.8388,10.9369,0.204181,1749.1837
train,COVID-1521.png,COVID,60.0718,74.7933,142.576,10.7447,0.374168,3013.1255
train,COVID-1523.png,COVID,66.6451,73.7686,139.1617,10.7514,0.435275,990.1268
train,COVID-1525.png,COVID,36.9329,58.8375,142.1016,10.8759,0.198566,1767.5421
train,COVID-1527.png,COVID,52.8747,70.9664,138.8415,10.8434,0.328374,2651.5917
train,COVID-1528.png,COVID,39.1699,60.8445,141.4444,10.8405,0.21691,1674.8389
train,COVID-1529.png,COVID,68.4834,75.8802,139.4003,10.726,0.448865,2395.4596
train,COVID-153.png,COVID,38.8941,61.27,142.4598,10.9006,0.212783,1912.9191
train,COVID-1531.png,COVID,39.5235,61.0474,142.0937,10.861,0.218409,1696.7833
train,COVID-1533.png,COVID,70.0872,79.3083,137.0184,10.5637,0.470711,3180.3236
train,COVID-1534.png,COVID,39.915,62.7747,143.0348,10.8625,0.219807,2031.312
train,COVID-1536.png,COVID,38.615,61.2818,142.2062,10.9428,0.210814,1820.4874
train,COVID-1537.png,COVID,31.0941,53.4808,139.7942,10.9336,0.156452,1514.1777
train,COVID-1538.png,COVID,56.1698,73.0197,139.3509,10.8055,0.352904,2330.6088
train,COVID-1539.png,COVID,60.458,75.5318,138.0842,10.8151,0.390063,2398.1037
train,COVID-154.png,COVID,35.2207,56.7921,136.9417,10.887,0.19304,1599.5392
train,COVID-1540.png,COVID,33.2948,55.9353,143.3206,10.9239,0.168969,1479.157
train,COVID-1541.png,COVID,30.5056,51.5995,134.2892,10.9215,0.158745,1223.4666
train,COVID-1542.png,COVID,57.8699,73.8577,139.2263,10.7697,0.366663,2565.7246
train,COVID-1544.png,COVID,40.8709,63.9325,142.6336,10.909,0.227458,1678.9355
train,COVID-1545.png,COVID,42.443,64.7,141.2333,10.8571,0.242268,2211.5873
train,COVID-1546.png,COVID,38.4598,61.5629,144.5129,10.9158,0.206172,1918.5612
train,COVID-1547.png,COVID,51.9288,70.3259,139.9329,10.8534,0.318218,2274.7682
train,COVID-1548.png,COVID,58.7589,74.1179,138.7179,10.7729,0.375052,3032.1625
train,COVID-1549.png,COVID,46.217,66.2418,138.3821,10.8471,0.277335,1891.9886
train,COVID-155.png,COVID,40.2581,60.8546,138.8021,10.9273,0.229371,1642.8479
train,COVID-1550.png,COVID,47.9097,68.7053,139.7793,10.7965,0.287737,2230.1579
train,COVID-1551.png,COVID,43.5779,66.0548,140.1993,10.9065,0.252693,2528.0364
train,COVID-1552.png,COVID,34.1978,57.0193,140.4811,10.8976,0.179808,1651.6105
train,COVID-1554.png,COVID,49.7298,70.4434,140.1968,10.87,0.300478,2317.8723
train,COVID-1555.png,COVID,27.9451,49.9911,138.2251,10.9233,0.133712,1567.732
train,COVID-1557.png,COVID,45.7181,67.3404,140.2247,10.8613,0.269449,2233.7145
train,COVID-1558.png,COVID,33.665,55.797,139.9409,10.8839,0.176519,1723.2669
train,COVID-156.png,COVID,49.2,68.4797,141.1805,10.8695,0.294147,2264.2421
train,COVID-1560.png,COVID,46.2032,66.9536,138.656,10.8614,0.276552,2372.0956
train,COVID-1561.png,COVID,32.0151,52.6972,138.4972,10.9381,0.165233,1394.518
train,COVID-1562.png,COVID,68.0688,75.0181,141.3034,10.7813,0.43891,1747.3163
train,COVID-1563.png,COVID,59.6927,74.6626,140.6386,10.7822,0.376651,3228.1707
train,COVID-1565.png,COVID,65.4807,72.8381,137.2794,10.7766,0.432434,1967.837
train,COVID-1566.png,COVID,47.0558,67.7151,138.8755,10.8675,0.282704,2320.8665
train,COVID-1567.png,COVID,34.8642,55.4322,138.4145,10.9165,0.187828,1550.7004
train,COVID-1569.png,COVID,61.1929,74.5162,142.5494,10.738,0.382781,2765.9345
train,COVID-157.png,COVID,40.8051,61.8514,142.7157,10.8646,0.227078,1491.0474
train,COVID-1570.png,COVID,37.9811,59.5422,141.3651,10.895,0.207604,1855.2335
train,COVID-1571.png,COVID,43.5822,65.9686,143.9966,10.8875,0.245624,1769.1143
train,COVID-1572.png,COVID,59.0427,74.3932,140.1092,10.7371,0.373385,2985.5015
train,COVID-1573.png,COVID,35.2572,56.5379,139.6447,10.9209,0.189058,1814.4807
train,COVID-1575.png,COVID,58.944,74.4944,143.4921,10.7788,0.362927,2938.079
train,COVID-1576.png,COVID,43.2368,64.7612,141.1913,10.8541,0.248454,2056.0729
train,COVID-1578.png,COVID,44.5641,66.0832,137.1003,10.8785,0.266876,2309.4092
train,COVID-1579.png,COVID,43.0464,64.7731,139.6292,10.8756,0.249863,2257.5324
train,COVID-1582.png,COVID,44.508,65.5371,141.3094,10.8639,0.257917,2033.2403
train,COVID-1583.png,COVID,37.609,59.618,140.2,10.8822,0.206676,1686.053
train,COVID-1584.png,COVID,58.4265,74.0703,139.4004,10.7913,0.370387,2754.9672
train,COVID-1585.png,COVID,45.5249,65.8916,141.947,10.8449,0.264527,2235.2235
train,COVID-1586.png,COVID,34.2159,57.1076,143.8846,10.9568,0.174976,1574.8893
train,COVID-1588.png,COVID,44.0281,65.6841,142.5654,10.8922,0.251653,2028.1703
train,COVID-1589.png,COVID,42.1945,63.5382,140.4678,10.9095,0.241474,1922.1576
train,COVID-159.png,COVID,47.1869,66.6885,142.9275,10.8598,0.275064,1848.2319
train,COVID-1590.png,COVID,38.4111,61.74,140.6934,10.9157,0.211866,2258.9549
train,COVID-1592.png,COVID,48.9429,69.3544,141.7869,10.8481,0.290936,2605.6709
train,COVID-1593.png,COVID,38.8657,61.4427,139.812,10.9392,0.216698,1976.0635
train,COVID-1594.png,COVID,39.7623,61.8811,142.1497,10.8484,0.22021,2075.3599
train,COVID-1595.png,COVID,27.7899,49.9014,142.7628,10.9526,0.127739,1368.184
train,COVID-1596.png,COVID,68.348,77.9194,142.4792,10.7322,0.437322,2625.5745
train,COVID-1598.png,COVID,51.8556,69.2941,138.2881,10.8173,0.321943,2220.8197
train,COVID-1599.png,COVID,49.3475,69.3601,138.2747,10.8638,0.302044,2636.492
train,COVID-16.png,COVID,33.0644,55.2166,135.7752,10.9288,0.177302,1729.6395
train,COVID-1600.png,COVID,33.4461,56.2814,142.1153,10.9289,0.171642,1569.3289
train,COVID-1601.png,COVID,52.095,70.5417,137.7365,10.8315,0.325153,2329.778
train,COVID-1603.png,COVID,25.7346,47.089,141.6342,10.9486,0.113142,1224.5237
train,COVID-1604.png,COVID,65.5921,74.2353,133.9441,10.7015,0.445387,2548.1252
train,COVID-1605.png,COVID,45.7807,67.2297,138.6877,10.8799,0.273073,2573.4635
train,COVID-1606.png,COVID,40.6767,61.9096,139.8895,10.866,0.231049,1967.4371
train,COVID-1607.png,COVID,36.2849,58.5062,139.1133,10.9277,0.197817,1645.3405
train,COVID-1608.png,COVID,59.478,75.5944,139.1866,10.8175,0.379067,2589.2273
train,COVID-1609.png,COVID,27.2144,49.2303,143.7337,10.9458,0.122515,1537.6312
train,COVID-161.png,COVID,35.4941,58.1802,140.2046,10.9238,0.190054,1751.8574
train,COVID-1611.png,COVID,31.8517,55.1382,145.8411,10.923,0.155121,1659.626
train,COVID-1612.png,COVID,44.3707,66.5312,140.6877,10.9009,0.257883,2525.5136
train,COVID-1613.png,COVID,41.2829,63.4944,141.1891,10.8714,0.233364,1877.3463
train,COVID-1614.png,COVID,54.9257,72.597,139.2904,10.8717,0.34305,3056.3837
train,COVID-1616.png,COVID,47.568,68.3628,138.872,10.8844,0.286619,2772.1816
train,COVID-1617.png,COVID,41.2883,63.9166,142.8808,10.8854,0.230333,2190.7004
train,COVID-1618.png,COVID,47.1918,67.498,138.5655,10.8725,0.284426,2397.3354
train,COVID-1619.png,COVID,40.0292,61.9641,142.6042,10.915,0.221083,1952.7162
train,COVID-162.png,COVID,45.3614,63.9608,139.9177,10.8676,0.26729,1674.8085
train,COVID-1621.png,COVID,41.1587,63.5201,140.2584,10.8757,0.234058,1820.0152
train,COVID-1623.png,COVID,43.9712,65.3496,141.2559,10.8237,0.254136,2037.6123
train,COVID-1624.png,COVID,41.9253,64.6187,140.8572,10.9002,0.238733,2218.5503
train,COVID-1625.png,COVID,40.2472,62.771,140.3574,10.8582,0.226944,1862.703
train,COVID-1626.png,COVID,52.6172,71.7244,137.77,10.7554,0.329582,2658.9023
train,COVID-1627.png,COVID,43.4745,64.7305,140.8463,10.8781,0.250803,2044.1206
train,COVID-1628.png,COVID,55.6722,73.5839,141.5636,10.8187,0.343061,2976.531
train,COVID-1629.png,COVID,38.145,60.3157,138.8238,10.9136,0.212895,1554.3537
train,COVID-1630.png,COVID,57.5908,72.874,139.1163,10.8683,0.364314,2699.9161
train,COVID-1631.png,COVID,32.0752,54.9946,143.1152,10.9497,0.159842,1494.8808
train,COVID-1632.png,COVID,55.4529,71.7421,138.2069,10.8368,0.350287,2708.029
train,COVID-1633.png,COVID,42.1125,64.0918,141.3987,10.8498,0.239472,2044.6846
train,COVID-1634.png,COVID,49.1356,68.9478,140.8282,10.8592,0.294505,2468.9957
train,COVID-1635.png,COVID,38.6487,60.5725,141.1975,10.9263,0.212805,1653.5662
train,COVID-1637.png,COVID,44.5199,65.1204,143.5118,10.8802,0.253633,2008.3808
train,COVID-1639.png,COVID,30.1448,53.0325,143.5158,10.9686,0.144674,1484.3496
train,COVID-1640.png,COVID,44.3983,66.3889,139.8209,10.8252,0.260266,2301.3601
train,COVID-1641.png,COVID,36.798,59.6103,141.8637,10.8781,0.197884,1956.2852
train,COVID-1642.png,COVID,43.213,65.3893,137.6522,10.8544,0.255198,2148.5412
train,COVID-1643.png,COVID,26.0151,47.0268,139.6495,10.9353,0.117158,1230.761
train,COVID-1644.png,COVID,45.0619,65.5906,141.3025,10.8656,0.262167,2145.593
train,COVID-1646.png,COVID,55.8298,73.963,140.8643,10.8193,0.346115,2538.8786
train,COVID-1648.png,COVID,61.1205,75.5686,138.5431,10.8161,0.393843,3165.4333
train,COVID-1649.png,COVID,37.434,60.5386,142.6686,10.8677,0.201564,1728.9893
train,COVID-165.png,COVID,45.3982,66.9246,141.083,10.7414,0.265892,1916.3264
train,COVID-1653.png,COVID,42.2968,64.2157,141.6086,10.8413,0.240545,2251.0577
train,COVID-1654.png,COVID,38.3374,61.0715,138.0014,10.8964,0.215892,1857.9312
train,COVID-1655.png,COVID,38.2729,60.1297,139.9162,10.9218,0.212033,1722.1924
train,COVID-1656.png,COVID,53.477,71.2568,140.6672,10.8281,0.328475,2759.3306
train,COVID-1658.png,COVID,48.8625,69.5841,139.7719,10.8945,0.294605,2316.028
train,COVID-166.png,COVID,54.9437,72.2115,140.8566,10.8361,0.339236,2570.5596
train,COVID-1660.png,COVID,59.7441,74.7733,137.5439,10.7805,0.38626,2498.3186
train,COVID-1661.png,COVID,55.9766,73.9548,142.5094,10.8509,0.342748,3072.7017
train,COVID-1663.png,COVID,48.1026,67.1781,141.7245,10.8243,0.284784,1848.7595
train,COVID-1664.png,COVID,50.7092,70.355,142.0041,10.8899,0.303699,2858.5539
train,COVID-1665.png,COVID,39.0865,60.5139,142.648,10.8844,0.214036,1530.8549
train,COVID-1667.png,COVID,41.651,61.9382,142.9299,10.9199,0.232794,1586.653
train,COVID-167.png,COVID,32.2999,54.782,143.515,10.9185,0.161251,1584.6809
train,COVID-1670.png,COVID,51.3782,70.8833,142.3653,10.846,0.308184,2510.3916
train,COVID-1671.png,COVID,37.3537,59.7765,142.3997,10.9087,0.201116,1681.087
train,COVID-1673.png,COVID,28.2417,49.3974,140.882,10.9562,0.133041,1076.2714
train,COVID-1674.png,COVID,50.3868,68.78,135.4563,10.8732,0.317166,2564.7891
train,COVID-1675.png,COVID,24.5972,44.6885,141.1849,10.9325,0.104909,943.7259
train,COVID-1676.png,COVID,57.9477,75.0445,140.0855,10.8015,0.364672,2926.7481
train,COVID-1677.png,COVID,38.7253,61.5905,141.3629,10.9104,0.213219,2087.9335
train,COVID-1678.png,COVID,55.1992,72.9577,141.4785,10.8128,0.339694,2705.4737
train,COVID-1679.png,COVID,43.7975,65.0443,139.6809,10.8608,0.255679,2052.8888
train,COVID-168.png,COVID,57.1787,73.1375,141.7259,10.8342,0.354068,2194.367
train,COVID-1680.png,COVID,56.5338,73.6075,136.9105,10.8534,0.362378,2942.6715
train,COVID-1681.png,COVID,36.0129,58.7176,143.5871,10.8787,0.189394,1833.0786
train,COVID-1682.png,COVID,55.295,72.8151,141.8694,10.7968,0.339493,2810.2492
train,COVID-1684.png,COVID,46.2748,66.7649,140.4466,10.8629,0.273274,2486.2214
train,COVID-1685.png,COVID,32.623,54.0007,141.0939,10.9501,0.166531,1480.8401
train,COVID-1686.png,COVID,49.9553,69.4336,139.6445,10.8757,0.303487,2738.9801
train,COVID-1687.png,COVID,47.2519,66.0055,141.132,10.8791,0.279247,2124.0781
train,COVID-1688.png,COVID,52.8419,71.2843,142.2338,10.8752,0.319482,2665.2356
train,COVID-1690.png,COVID,53.8168,71.7695,139.922,10.7713,0.333296,2664.7179
train,COVID-1693.png,COVID,33.812,56.4594,141.8288,10.9494,0.174685,1665.1266
train,COVID-1694.png,COVID,47.2138,68.5449,139.9797,10.89,0.281384,2709.0028
train,COVID-1695.png,COVID,34.7931,56.4614,139.9654,10.9235,0.184976,1488.7046
train,COVID-1696.png,COVID,45.3828,66.8514,139.7343,10.8969,0.26767,2261.3322
train,COVID-1697.png,COVID,43.7474,64.4304,142.0365,10.9105,0.250422,2157.8606
train,COVID-1698.png,COVID,37.0763,60.5689,141.6802,10.9385,0.199919,2296.3397
train,COVID-1699.png,COVID,26.5807,47.4957,143.5791,10.9553,0.117817,1115.3883
train,COVID-17.png,COVID,45.0557,66.4581,137.3658,10.885,0.270165,2228.2179
train,COVID-170.png,COVID,33.7685,56.9207,145.2703,10.9383,0.169953,1674.1957
train,COVID-1700.png,COVID,41.9236,63.9104,138.1422,10.8686,0.244002,2130.538
train,COVID-1701.png,COVID,30.3657,52.2283,143.4313,10.9676,0.146441,1313.9438
train,COVID-1702.png,COVID,42.3424,64.5628,139.155,10.8737,0.24531,2353.2603
train,COVID-1704.png,COVID,50.9732,70.6243,140.3068,10.8028,0.310187,2353.1539
